ticker,date,open_price,price_pct_change
BNB,2022-04-29,405.9,3.906675984732688
BNB,2022-04-30,392.239,-3.3656072924365565
BNB,2022-05-01,388.8,-0.8767613623326453
BNB,2022-05-02,388.1,-0.18004115226336603
BNB,2022-05-03,389.139,0.26771450657046003
BNB,2022-05-04,383.062,-1.5616527770282551
BNB,2022-05-05,402.0,4.943847210112207
BNB,2022-05-06,377.324,-6.138308457711439
BNB,2022-05-07,379.962,0.6991339008385333
BNB,2022-05-08,365.963,-3.684315800001048
BNB,2022-05-09,359.092,-1.8775122075182615
BNB,2022-05-10,307.439,-14.384336047586677
BNB,2022-05-11,309.176,0.5649901281229663
BNB,2022-05-12,269.2,-12.929852252438746
BNB,2022-05-13,265.581,-1.3443536404160406
BNB,2022-05-14,298.691,12.46700629939641
BNB,2022-05-15,288.795,-3.3131229263687056
BNB,2022-05-16,308.698,6.891739815440001
BNB,2022-05-17,300.209,-2.7499368314663486
BNB,2022-05-18,305.103,1.6301976289851527
BNB,2022-05-19,294.017,-3.6335270384099783
BNB,2022-05-20,305.095,3.7678093443576532
BNB,2022-05-21,302.137,-0.969534079549006
BNB,2022-05-22,311.395,3.0641728752188513
BNB,2022-05-23,316.42,1.6137060646445933
BNB,2022-05-24,324.178,2.4518045635547603
BNB,2022-05-25,328.373,1.294042162022091
BNB,2022-05-26,328.705,0.10110453660927554
BNB,2022-05-27,311.757,-5.155990934120258
BNB,2022-05-28,301.153,-3.401367090394114
BNB,2022-05-29,307.839,2.2201339518450602
BNB,2022-05-30,303.366,-1.4530322668667717
BNB,2022-05-31,321.775,6.068247595313903
BNB,2022-06-01,319.045,-0.8484189262683461
BNB,2022-06-02,297.932,-6.617561785954962
BNB,2022-06-03,306.124,2.7496207188217436
BNB,2022-06-04,298.84,-2.37942794423176
BNB,2022-06-05,300.072,0.4122607415339319
BNB,2022-06-06,300.417,0.11497240662239339
BNB,2022-06-07,297.15,-1.0874883911363153
BNB,2022-06-08,291.763,-1.8128891132424663
BNB,2022-06-09,289.512,-0.7715166076575741
BNB,2022-06-10,289.457,-0.018997485423755123
BNB,2022-06-11,286.033,-1.1829045419526785
BNB,2022-06-12,270.993,-5.2581345509084665
BNB,2022-06-13,261.178,-3.6218647714147623
BNB,2022-06-14,224.689,-13.970931701751299
BNB,2022-06-15,215.741,-3.982393441601495
BNB,2022-06-16,226.06,4.783050046120119
BNB,2022-06-17,210.807,-6.747323719366549
BNB,2022-06-18,215.641,2.2930927341122453
BNB,2022-06-19,193.786,-10.1349001349465
BNB,2022-06-20,213.223,10.030136335958218
BNB,2022-06-21,214.264,0.4882212519287332
BNB,2022-06-22,220.857,3.0770451405742305
BNB,2022-06-23,215.584,-2.38751771508261
BNB,2022-06-24,226.174,4.912238385037848
BNB,2022-06-25,240.512,6.339367035998822
BNB,2022-06-26,239.532,-0.4074640766365101
BNB,2022-06-27,238.754,-0.3248000267187745
BNB,2022-06-28,233.692,-2.1201739028456013
BNB,2022-06-29,232.312,-0.590520856511989
BNB,2022-06-30,221.132,-4.812493543166085
BNB,2022-07-01,211.346,-4.425411066693197
BNB,2022-07-02,217.66,2.9875180982843252
BNB,2022-07-03,218.937,0.586694845171376
BNB,2022-07-04,215.32,-1.6520734275156879
BNB,2022-07-05,228.426,6.08675459780792
BNB,2022-07-06,232.144,1.6276605990561466
BNB,2022-07-07,237.838,2.452787924736355
BNB,2022-07-08,242.355,1.8991918869146307
BNB,2022-07-09,241.455,-0.3713560685770778
BNB,2022-07-10,243.529,0.8589592263568813
BNB,2022-07-11,234.559,-3.683339561202159
BNB,2022-07-12,228.794,-2.457803793501845
BNB,2022-07-13,221.756,-3.0761296187837184
BNB,2022-07-14,226.196,2.002200616894245
BNB,2022-07-15,237.357,4.934216343348252
BNB,2022-07-16,239.528,0.9146559823388412
BNB,2022-07-17,249.15,4.017066898233201
BNB,2022-07-18,250.235,0.4354806341561268
BNB,2022-07-19,257.441,2.879693088496804
BNB,2022-07-20,271.343,5.400072249564003
BNB,2022-07-21,262.513,-3.2541838190040084
BNB,2022-07-22,265.266,1.0487099686491863
BNB,2022-07-23,263.858,-0.5307879637797552
BNB,2022-07-24,255.548,-3.1494212796276844
BNB,2022-07-25,264.553,3.523799834082042
BNB,2022-07-26,253.52,-4.1704308777447245
BNB,2022-07-27,244.234,-3.662827390343959
BNB,2022-07-28,269.165,10.207833471179285
BNB,2022-07-29,277.856,3.2288744821949322
BNB,2022-07-30,296.319,6.644808821835779
BNB,2022-07-31,288.898,-2.5043956006870927
BNB,2022-08-01,286.666,-0.7725910182832751
BNB,2022-08-02,281.484,-1.8076786225084351
BNB,2022-08-03,284.754,1.1617001321567288
BNB,2022-08-04,302.176,6.118263483568254
BNB,2022-08-05,309.209,2.3274515514137617
BNB,2022-08-06,315.56,2.053950564181517
BNB,2022-08-07,319.073,1.1132589681835503
BNB,2022-08-08,323.361,1.3438930902959445
BNB,2022-08-09,324.339,0.30244834720327685
BNB,2022-08-10,325.965,0.501327314938993
BNB,2022-08-11,329.296,1.02188885309773
BNB,2022-08-12,326.553,-0.8329891647636201
BNB,2022-08-13,324.249,-0.7055516256166627
BNB,2022-08-14,326.227,0.6100250116422679
BNB,2022-08-15,318.896,-2.2472082323044873
BNB,2022-08-16,318.88,-0.005017309718535756
BNB,2022-08-17,316.928,-0.6121424987456048
BNB,2022-08-18,306.321,-3.346816942649422
BNB,2022-08-19,303.503,-0.9199499871050398
BNB,2022-08-20,280.128,-7.701736061917019
BNB,2022-08-21,282.994,1.0231037240118868
BNB,2022-08-22,300.894,6.325222442878631
BNB,2022-08-23,297.946,-0.9797470205454295
BNB,2022-08-24,298.57,0.20943392426815421
BNB,2022-08-25,297.727,-0.28234584854474054
BNB,2022-08-26,301.909,1.4046425080694869
BNB,2022-08-27,284.428,-5.790155311699885
BNB,2022-08-28,274.505,-3.4887563812282862
BNB,2022-08-29,281.3,2.4753647474545115
BNB,2022-08-30,284.323,1.0746533949520076
BNB,2022-08-31,281.925,-0.8434069702415781
BNB,2022-09-01,282.297,0.13194998669858737
BNB,2022-09-02,276.783,-1.9532619900317738
BNB,2022-09-03,276.244,-0.19473739355378994
BNB,2022-09-04,277.0,0.27367110235876346
BNB,2022-09-05,277.8,0.2888086642599319
BNB,2022-09-06,275.328,-0.889848812095051
BNB,2022-09-07,265.1,-3.714841933984181
BNB,2022-09-08,278.9,5.205582798943786
BNB,2022-09-09,280.7,0.6453926138400901
BNB,2022-09-10,290.001,3.313501959387244
BNB,2022-09-11,294.759,1.64068399764139
BNB,2022-09-12,291.37,-1.149752848937613
BNB,2022-09-13,292.853,0.5089748429831564
BNB,2022-09-14,278.303,-4.968362967085882
BNB,2022-09-15,279.47,0.4193271362507911
BNB,2022-09-16,271.676,-2.7888503238272633
BNB,2022-09-17,273.973,0.8454924248001428
BNB,2022-09-18,277.9,1.4333529216382423
BNB,2022-09-19,266.4,-4.138179201151493
BNB,2022-09-20,269.027,0.9861111111111098
BNB,2022-09-21,265.803,-1.198392726380615
BNB,2022-09-22,264.4,-0.5278345240648186
BNB,2022-09-23,273.5,3.4417549167927497
BNB,2022-09-24,275.172,0.6113345521023827
BNB,2022-09-25,276.322,0.4179204279505022
BNB,2022-09-26,272.4,-1.419358574416818
BNB,2022-09-27,274.1,0.6240822320117578
BNB,2022-09-28,272.273,-0.6665450565487063
BNB,2022-09-29,282.2,3.6459729756531
BNB,2022-09-30,282.528,0.11622962437989326
BNB,2022-10-01,281.2,-0.4700419073507822
BNB,2022-10-02,283.2,0.7112375533428139
BNB,2022-10-03,285.7,0.8827683615819204
BNB,2022-10-04,285.829,0.04515225761287933
BNB,2022-10-05,295.989,3.5545728390051323
BNB,2022-10-06,292.759,-1.0912567696772402
BNB,2022-10-07,279.848,-4.410112071704031
BNB,2022-10-08,282.728,1.0291300991966956
BNB,2022-10-09,276.572,-2.177357743131214
BNB,2022-10-10,278.456,0.6811969396757434
BNB,2022-10-11,274.9,-1.2770419743155292
BNB,2022-10-12,270.176,-1.7184430702073428
BNB,2022-10-13,271.208,0.3819732322634328
BNB,2022-10-14,273.122,0.7057313943541477
BNB,2022-10-15,268.411,-1.7248702045239872
BNB,2022-10-16,268.216,-0.0726497796289971
BNB,2022-10-17,271.314,1.1550392221194805
BNB,2022-10-18,274.806,1.2870695946394006
BNB,2022-10-19,273.011,-0.6531880672183132
BNB,2022-10-20,273.4,0.14248510133290093
BNB,2022-10-21,269.073,-1.5826627651792213
BNB,2022-10-22,269.322,0.09253994269213806
BNB,2022-10-23,270.424,0.4091756336281449
BNB,2022-10-24,275.336,1.8164068277963574
BNB,2022-10-25,273.511,-0.6628265101548569
BNB,2022-10-26,287.395,5.076212656894952
BNB,2022-10-27,289.881,0.8650115694427418
BNB,2022-10-28,286.817,-1.056985452651249
BNB,2022-10-29,297.759,3.8149760997430393
BNB,2022-10-30,304.77,2.354588778172939
BNB,2022-10-31,312.462,2.5238704596909134
BNB,2022-11-01,328.48,5.12638336821758
BNB,2022-11-02,325.161,-1.0104115927910384
BNB,2022-11-03,319.881,-1.6238109736407602
BNB,2022-11-04,332.5,3.944904511365177
BNB,2022-11-05,352.328,5.963308270676682
BNB,2022-11-06,349.818,-0.71240435049158
BNB,2022-11-07,348.924,-0.2555614633895309
BNB,2022-11-08,332.8,-4.621063612706477
BNB,2022-11-09,316.346,-4.9441105769230775
BNB,2022-11-10,271.522,-14.169295644642265
BNB,2022-11-11,307.115,13.108698374349048
BNB,2022-11-12,289.016,-5.893232176871854
BNB,2022-11-13,282.59,-2.2234063166053253
BNB,2022-11-14,276.213,-2.2566262075798704
BNB,2022-11-15,275.286,-0.3356105614145677
BNB,2022-11-16,276.063,0.28225191255639714
BNB,2022-11-17,271.65,-1.5985481574857907
BNB,2022-11-18,268.391,-1.1997055034051018
BNB,2022-11-19,272.986,1.7120544280545769
BNB,2022-11-20,272.916,-0.02564234063284765
BNB,2022-11-21,264.101,-3.2299315540312734
BNB,2022-11-22,253.695,-3.9401592572538613
BNB,2022-11-23,266.275,4.958710262322863
BNB,2022-11-24,296.779,11.45582574406161
BNB,2022-11-25,300.547,1.2696316114010786
BNB,2022-11-26,300.029,-0.17235241077103725
BNB,2022-11-27,310.217,3.3956717517306556
BNB,2022-11-28,313.599,1.0902045987163822
BNB,2022-11-29,292.789,-6.63586299701211
BNB,2022-11-30,296.99,1.4348216633821798
BNB,2022-12-01,300.512,1.1858985151015133
BNB,2022-12-02,292.818,-2.56029709296135
BNB,2022-12-03,291.918,-0.3073581542118231
BNB,2022-12-04,290.529,-0.4758185517850899
BNB,2022-12-05,291.329,0.2753597747557013
BNB,2022-12-06,288.206,-1.0719839082274696
BNB,2022-12-07,288.794,0.20402073516858632
BNB,2022-12-08,284.2,-1.5907532704973026
BNB,2022-12-09,289.829,1.980647431386351
BNB,2022-12-10,286.029,-1.3111179350582591
BNB,2022-12-11,287.894,0.6520317869866288
BNB,2022-12-12,285.457,-0.8464921116799973
BNB,2022-12-13,276.725,-3.0589545886070324
BNB,2022-12-14,271.735,-1.8032342578372051
BNB,2022-12-15,267.919,-1.4043093455020639
BNB,2022-12-16,257.251,-3.981800469544905
BNB,2022-12-17,230.223,-10.50647033442046
BNB,2022-12-18,240.231,4.347089560990858
BNB,2022-12-19,251.233,4.579758648967047
BNB,2022-12-20,240.198,-4.392336993945856
BNB,2022-12-21,251.01,4.501286438688079
BNB,2022-12-22,246.612,-1.7521214294251242
BNB,2022-12-23,245.558,-0.427392016609085
BNB,2022-12-24,246.075,0.21054089054317604
BNB,2022-12-25,244.383,-0.6875952453520129
BNB,2022-12-26,242.876,-0.6166550046443509
BNB,2022-12-27,242.652,-0.09222813287439457
BNB,2022-12-28,246.204,1.4638247366599133
BNB,2022-12-29,243.371,-1.1506718006206174
BNB,2022-12-30,245.689,0.9524553048637641
BNB,2022-12-31,245.175,-0.20920757543072543
BNB,2023-01-01,246.167,0.4046089527888208
BNB,2023-01-02,244.725,-0.58578119731727
BNB,2023-01-03,246.001,0.5214015731944022
BNB,2023-01-04,245.887,-0.04634127503546637
BNB,2023-01-05,257.715,4.810339708890665
BNB,2023-01-06,256.823,-0.3461187746153671
BNB,2023-01-07,259.717,1.1268461158073784
BNB,2023-01-08,260.937,0.46974206540195684
BNB,2023-01-09,271.767,4.150427114590882
BNB,2023-01-10,273.0,0.4536974687876061
BNB,2023-01-11,276.941,1.443589743589735
BNB,2023-01-12,280.375,1.2399753015985393
BNB,2023-01-13,287.026,2.372180115916178
BNB,2023-01-14,293.226,2.1600830586776087
BNB,2023-01-15,305.315,4.122758554834838
BNB,2023-01-16,302.888,-0.7949167253492373
BNB,2023-01-17,299.706,-1.0505533398483813
BNB,2023-01-18,300.83,0.3750342001828333
BNB,2023-01-19,290.285,-3.505301997806054
BNB,2023-01-20,293.891,1.24222746611089
BNB,2023-01-21,303.355,3.2202415181138644
BNB,2023-01-22,301.245,-0.6955547131248907
BNB,2023-01-23,301.66,0.1377616225995526
BNB,2023-01-24,305.846,1.3876549758005563
BNB,2023-01-25,302.206,-1.190141443733117
BNB,2023-01-26,305.052,0.9417417258426486
BNB,2023-01-27,304.624,-0.14030394817932113
BNB,2023-01-28,307.307,0.8807579179578751
BNB,2023-01-29,304.861,-0.7959467242854901
BNB,2023-01-30,318.113,4.346899078596489
BNB,2023-01-31,306.021,-3.801164994828876
BNB,2023-02-01,312.728,2.1916796559713125
BNB,2023-02-02,317.119,1.4040955718707782
BNB,2023-02-03,326.765,3.0417603486388334
BNB,2023-02-04,330.626,1.1815830948846973
BNB,2023-02-05,330.927,0.09103942218702255
BNB,2023-02-06,327.682,-0.9805787983452552
BNB,2023-02-07,326.513,-0.3567483108623759
BNB,2023-02-08,332.523,1.840661780694819
BNB,2023-02-09,326.72,-1.7451424412747385
BNB,2023-02-10,304.23,-6.883570029382957
BNB,2023-02-11,305.2,0.31883772146072964
BNB,2023-02-12,310.962,1.887942332896464
BNB,2023-02-13,316.232,1.6947408365009409
BNB,2023-02-14,291.56,-7.801866983733474
BNB,2023-02-15,296.121,1.5643435313485998
BNB,2023-02-16,316.057,6.732383046119672
BNB,2023-02-17,307.605,-2.6742011725732984
BNB,2023-02-18,313.631,1.959005867914998
BNB,2023-02-19,316.351,0.8672612082351705
BNB,2023-02-20,313.169,-1.0058447736849274
BNB,2023-02-21,313.712,0.17338880923718492
BNB,2023-02-22,311.153,-0.8157163258019962
BNB,2023-02-23,310.9,-0.08131048069600633
BNB,2023-02-24,308.643,-0.7259568993245424
BNB,2023-02-25,301.097,-2.4448958829456635
BNB,2023-02-26,301.621,0.17403029588471952
BNB,2023-02-27,308.215,2.186187301282061
BNB,2023-02-28,304.615,-1.1680158331035084
BNB,2023-03-01,302.658,-0.6424503061241205
BNB,2023-03-02,302.039,-0.2045212748382763
BNB,2023-03-03,300.227,-0.5999225265611474
BNB,2023-03-04,289.317,-3.6339170028012013
BNB,2023-03-05,288.12,-0.4137330333163991
BNB,2023-03-06,288.735,0.2134527280299947
BNB,2023-03-07,287.783,-0.3297140977020496
BNB,2023-03-08,287.586,-0.06845435623369367
BNB,2023-03-09,287.171,-0.1443046601712239
BNB,2023-03-10,276.228,-3.810621546047477
BNB,2023-03-11,277.78,0.5618546997407714
BNB,2023-03-12,275.921,-0.6692346461228293
BNB,2023-03-13,287.413,4.164960260364392
BNB,2023-03-14,310.434,8.009728161217478
BNB,2023-03-15,310.374,-0.019327779817934765
BNB,2023-03-16,306.884,-1.124449857268972
BNB,2023-03-17,331.714,8.091005070319724
BNB,2023-03-18,337.509,1.7469868621764473
BNB,2023-03-19,333.193,-1.2787807139957863
BNB,2023-03-20,339.526,1.9007001947820124
BNB,2023-03-21,337.527,-0.5887619799367472
BNB,2023-03-22,336.37,-0.3427873918234625
BNB,2023-03-23,322.481,-4.129084044355924
BNB,2023-03-24,328.883,1.9852332385473792
BNB,2023-03-25,322.057,-2.0755101358233663
BNB,2023-03-26,322.012,-0.013972681854457214
BNB,2023-03-27,327.87,1.8191868626013852
BNB,2023-03-28,308.245,-5.985604050385829
BNB,2023-03-29,313.122,1.5821830037794582
BNB,2023-03-30,314.46,0.4273094832046187
BNB,2023-03-31,316.885,0.7711632640081456
BNB,2023-04-01,316.663,-0.0700569607270718
BNB,2023-04-02,315.217,-0.4566368663216136
BNB,2023-04-03,312.994,-0.705228461662899
BNB,2023-04-04,305.919,-2.2604267174450743
BNB,2023-04-05,311.656,1.8753330129871015
BNB,2023-04-06,314.613,0.9488025258618471
BNB,2023-04-07,312.469,-0.6814721578574323
BNB,2023-04-08,310.823,-0.5267722558077836
BNB,2023-04-09,310.811,-0.003860718157921994
BNB,2023-04-10,312.709,0.6106604978588281
BNB,2023-04-11,313.654,0.30219789005112574
BNB,2023-04-12,324.921,3.59217481683638
BNB,2023-04-13,320.15,-1.4683569236829896
BNB,2023-04-14,324.912,1.4874277682336512
BNB,2023-04-15,328.973,1.249876889742474
BNB,2023-04-16,332.499,1.0718204837478984
BNB,2023-04-17,349.434,5.093248400747075
BNB,2023-04-18,339.8,-2.757029939845579
BNB,2023-04-19,342.355,0.7519128899352578
BNB,2023-04-20,324.975,-5.076601773013389
BNB,2023-04-21,318.122,-2.10877759827679
BNB,2023-04-22,319.565,0.4535995624320277
BNB,2023-04-23,331.63,3.775444745200507
BNB,2023-04-24,329.716,-0.5771492325784777
BNB,2023-04-25,331.307,0.4825364859454728
BNB,2023-04-26,337.478,1.862622884514975
BNB,2023-04-27,331.106,-1.8881230776524704
BNB,2023-04-28,334.21,0.9374641353524282
BNB,2023-04-29,324.35,-2.9502408665210367
BNB,2023-04-30,322.19,-0.6659472791737397
BNB,2023-05-01,337.892,4.873521834942118
BNB,2023-05-02,328.485,-2.784025665005385
BNB,2023-05-03,322.297,-1.8837998690959923
BNB,2023-05-04,326.188,1.2072715538773204
BNB,2023-05-05,323.716,-0.7578451690436139
BNB,2023-05-06,326.897,0.9826514599216463
BNB,2023-05-07,323.249,-1.1159478367803843
BNB,2023-05-08,323.281,0.009899489248210713
BNB,2023-05-09,312.869,-3.2207274785712725
BNB,2023-05-10,312.112,-0.24195430036213494
BNB,2023-05-11,313.882,0.5671041164710067
BNB,2023-05-12,307.207,-2.126595344747395
BNB,2023-05-13,307.946,0.24055441445021142
BNB,2023-05-14,311.015,0.996603300578669
BNB,2023-05-15,311.306,0.09356461906981917
BNB,2023-05-16,313.93,0.8429005544384083
BNB,2023-05-17,311.444,-0.7918962826107712
BNB,2023-05-18,313.435,0.6392802558405242
BNB,2023-05-19,310.634,-0.8936462105380683
BNB,2023-05-20,308.384,-0.7243250899772735
BNB,2023-05-21,310.459,0.6728624053128573
BNB,2023-05-22,306.803,-1.17761121436325
BNB,2023-05-23,309.965,1.0306287748164111
BNB,2023-05-24,313.457,1.126578807284706
BNB,2023-05-25,305.495,-2.540061316225184
BNB,2023-05-26,304.872,-0.20393132457159346
BNB,2023-05-27,307.392,0.8265763992757469
BNB,2023-05-28,306.213,-0.3835493441598947
BNB,2023-05-29,311.572,1.7500889903433237
BNB,2023-05-30,311.293,-0.08954591555081493
BNB,2023-05-31,312.622,0.42692897045548683
BNB,2023-06-01,305.649,-2.230489217009679
BNB,2023-06-02,305.586,-0.020611878331022737
BNB,2023-06-03,307.58,0.6525168037802676
BNB,2023-06-04,305.722,-0.6040704857272927
BNB,2023-06-05,305.798,0.024859185796244354
BNB,2023-06-06,274.782,-10.14264318275464
BNB,2023-06-07,282.782,2.9113988543645553
BNB,2023-06-08,257.528,-8.930554278560853
BNB,2023-06-09,263.147,2.1818986673293628
BNB,2023-06-10,261.948,-0.45563886344894833
BNB,2023-06-11,238.638,-8.89871272160886
BNB,2023-06-12,237.297,-0.5619390038468342
BNB,2023-06-13,231.209,-2.5655613008171207
BNB,2023-06-14,241.669,4.524045344255634
BNB,2023-06-15,237.181,-1.8570855177949985
BNB,2023-06-16,236.604,-0.24327412398126302
BNB,2023-06-17,238.551,0.8228939493837739
BNB,2023-06-18,245.367,2.8572506508042217
BNB,2023-06-19,243.236,-0.868494948383447
BNB,2023-06-20,242.552,-0.2812083737604665
BNB,2023-06-21,243.477,0.3813615224776523
BNB,2023-06-22,247.822,1.7845628129145696
BNB,2023-06-23,242.951,-1.965523641968836
BNB,2023-06-24,244.542,0.654864561166657
BNB,2023-06-25,235.648,-3.637003050600718
BNB,2023-06-26,237.976,0.9879141770776867
BNB,2023-06-27,234.349,-1.5241032709180757
BNB,2023-06-28,239.045,2.0038489603113385
BNB,2023-06-29,230.698,-3.49181116526176
BNB,2023-06-30,233.47,1.201570884879799
BNB,2023-07-01,240.316,2.9322825202381386
BNB,2023-07-02,248.497,3.4042677141763455
BNB,2023-07-03,245.622,-1.1569556171704298
BNB,2023-07-04,247.117,0.6086588334921039
BNB,2023-07-05,242.449,-1.888983760728713
BNB,2023-07-06,238.736,-1.5314561000457916
BNB,2023-07-07,234.379,-1.8250284833456254
BNB,2023-07-08,235.124,0.3178612418348159
BNB,2023-07-09,235.638,0.2186080536227708
BNB,2023-07-10,234.322,-0.5584837759614381
BNB,2023-07-11,244.924,4.524543150024329
BNB,2023-07-12,247.905,1.2171122470644002
BNB,2023-07-13,243.995,-1.57721707912305
BNB,2023-07-14,253.099,3.7312240004918173
BNB,2023-07-15,246.321,-2.6780034689982912
BNB,2023-07-16,250.673,1.7668002322173137
BNB,2023-07-17,244.613,-2.417492111236552
BNB,2023-07-18,244.342,-0.11078724352343583
BNB,2023-07-19,240.253,-1.6734740650399926
BNB,2023-07-20,241.698,0.6014493055237713
BNB,2023-07-21,243.078,0.570960454782421
BNB,2023-07-22,243.305,0.09338566221541722
BNB,2023-07-23,242.227,-0.44306528842399384
BNB,2023-07-24,241.795,-0.17834510603690346
BNB,2023-07-25,238.771,-1.2506462085651093
BNB,2023-07-26,237.683,-0.45566672669629105
BNB,2023-07-27,239.11,0.6003794970612208
BNB,2023-07-28,240.435,0.5541382627242575
BNB,2023-07-29,242.193,0.7311747457732887
BNB,2023-07-30,242.098,-0.03922491566643593
BNB,2023-07-31,242.178,0.033044469594956105
BNB,2023-08-01,241.559,-0.25559712277746227
BNB,2023-08-02,245.375,1.5797382834007445
BNB,2023-08-03,241.862,-1.4316861946001014
BNB,2023-08-04,240.705,-0.47837196417791494
BNB,2023-08-05,241.543,0.34814399368521265
BNB,2023-08-06,242.603,0.43884525736619384
BNB,2023-08-07,242.536,-0.027617135814483884
BNB,2023-08-08,241.417,-0.4613748062143319
BNB,2023-08-09,245.963,1.8830488325179973
BNB,2023-08-10,243.188,-1.1282184718839794
BNB,2023-08-11,240.854,-0.9597513035182526
BNB,2023-08-12,238.937,-0.7959178589519
BNB,2023-08-13,240.205,0.5306838204212738
BNB,2023-08-14,240.59,0.16027976103745178
BNB,2023-08-15,240.443,-0.06109979633400764
BNB,2023-08-16,237.538,-1.2081865556493598
BNB,2023-08-17,231.441,-2.566747215182419
BNB,2023-08-18,214.884,-7.153875069672189
BNB,2023-08-19,216.39,0.7008432456581337
BNB,2023-08-20,216.644,0.11738065529831587
BNB,2023-08-21,216.789,0.06693007883900037
BNB,2023-08-22,211.368,-2.500588129471515
BNB,2023-08-23,206.73,-2.194277279436818
BNB,2023-08-24,215.457,4.221448265854022
BNB,2023-08-25,216.989,0.7110467517880581
BNB,2023-08-26,218.078,0.5018687583241643
BNB,2023-08-27,216.581,-0.6864516365704065
BNB,2023-08-28,217.698,0.5157423781402937
BNB,2023-08-29,217.689,-0.0041341675164785485
BNB,2023-08-30,227.241,4.387911194410377
BNB,2023-08-31,223.098,-1.823174515162318
BNB,2023-09-01,216.374,-3.013922132874347
BNB,2023-09-02,213.491,-1.332415170029666
BNB,2023-09-03,213.977,0.2276442566665482
BNB,2023-09-04,214.161,0.08599055038625014
BNB,2023-09-05,213.74,-0.1965810768533971
BNB,2023-09-06,214.295,0.2596612707027157
BNB,2023-09-07,214.671,0.17545906344058615
BNB,2023-09-08,216.998,1.0839843295088691
BNB,2023-09-09,214.27,-1.2571544438197524
BNB,2023-09-10,214.436,0.07747234797217395
BNB,2023-09-11,213.221,-0.5666026226939569
BNB,2023-09-12,205.632,-3.559217900675826
BNB,2023-09-13,212.383,3.283049330843446
BNB,2023-09-14,212.443,0.02825084870257122
BNB,2023-09-15,212.262,-0.08519932405398611
BNB,2023-09-16,213.194,0.43908000489960575
BNB,2023-09-17,214.819,0.7622165726990371
BNB,2023-09-18,216.252,0.6670732104702148
BNB,2023-09-19,215.934,-0.14705066311525572
BNB,2023-09-20,217.03,0.5075624959478331
BNB,2023-09-21,214.413,-1.2058240796203212
BNB,2023-09-22,210.694,-1.7345030385284566
BNB,2023-09-23,210.987,0.1390642353365612
BNB,2023-09-24,210.415,-0.27110675065288303
BNB,2023-09-25,209.808,-0.2884775324953015
BNB,2023-09-26,209.787,-0.010009151223966395
BNB,2023-09-27,211.409,0.7731651627603142
BNB,2023-09-28,211.344,-0.03074608933394396
BNB,2023-09-29,215.096,1.7753047164811964
BNB,2023-09-30,215.076,-0.009298173838667712
BNB,2023-10-01,215.143,0.031151778906068905
BNB,2023-10-02,214.424,-0.3341963252348368
BNB,2023-10-03,214.062,-0.168824385330002
BNB,2023-10-04,213.398,-0.31019050555447514
BNB,2023-10-05,213.208,-0.08903551111069108
BNB,2023-10-06,210.957,-1.055776518704743
BNB,2023-10-07,213.988,1.4367856956631009
BNB,2023-10-08,212.221,-0.8257472381628883
BNB,2023-10-09,211.621,-0.2827241413432158
BNB,2023-10-10,206.343,-2.494081400239112
BNB,2023-10-11,208.521,1.0555240546080924
BNB,2023-10-12,206.24,-1.0938946197265431
BNB,2023-10-13,205.524,-0.34716834755624815
BNB,2023-10-14,207.154,0.7930947237305697
BNB,2023-10-15,206.588,-0.2732266815992035
BNB,2023-10-16,209.708,1.5102522895811932
BNB,2023-10-17,214.69,2.3756842848150717
BNB,2023-10-18,211.178,-1.6358470352601406
BNB,2023-10-19,210.344,-0.3949275019178189
BNB,2023-10-20,210.184,-0.0760658730460606
BNB,2023-10-21,212.787,1.2384387013283593
BNB,2023-10-22,215.505,1.2773336716998651
BNB,2023-10-23,214.873,-0.2932646574325459
BNB,2023-10-24,224.217,4.348615228530361
BNB,2023-10-25,225.473,0.5601716194579387
BNB,2023-10-26,223.151,-1.0298350578561544
BNB,2023-10-27,223.002,-0.06677093089432207
BNB,2023-10-28,224.952,0.8744316194473578
BNB,2023-10-29,226.439,0.6610299086027283
BNB,2023-10-30,227.88,0.636374476128232
BNB,2023-10-31,228.275,0.17333684395295368
BNB,2023-11-01,226.195,-0.9111816887526047
BNB,2023-11-02,227.27,0.4752536528216833
BNB,2023-11-03,230.63,1.478417741012894
BNB,2023-11-04,230.39,-0.10406278454667683
BNB,2023-11-05,237.938,3.2761838621467865
BNB,2023-11-06,244.495,2.7557599038404934
BNB,2023-11-07,254.969,4.283932186752271
BNB,2023-11-08,246.213,-3.4341429742439256
BNB,2023-11-09,246.654,0.1791132068574841
BNB,2023-11-10,248.347,0.686386598230726
BNB,2023-11-11,251.431,1.241810853362435
BNB,2023-11-12,251.26,-0.06801070671477172
BNB,2023-11-13,248.702,-1.0180689325797965
BNB,2023-11-14,241.568,-2.8684932167815202
BNB,2023-11-15,242.432,0.3576632666578261
BNB,2023-11-16,252.929,4.329873944033791
BNB,2023-11-17,243.027,-3.914932649083347
BNB,2023-11-18,244.883,0.7637011525468473
BNB,2023-11-19,244.32,-0.22990571007379668
BNB,2023-11-20,244.808,0.19973804846102894
BNB,2023-11-21,254.576,3.9900656841279636
BNB,2023-11-22,225.088,-11.583181446797807
BNB,2023-11-23,236.371,5.012706141597967
BNB,2023-11-24,234.033,-0.9891230311671162
BNB,2023-11-25,232.884,-0.4909564035841085
BNB,2023-11-26,233.638,0.3237663386063572
